order_id,order_name,order_created_at,line_item_id,line_item_name,sku,quantity,unit_price,currency,variant_id,variant_title,product_id,product_title
gid://shopify/Order/6322034671790,#6171,2025-12-31T22:11:53Z,gid://shopify/LineItem/15012480975022,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6322024906926,#6170,2025-12-31T22:02:56Z,gid://shopify/LineItem/15012457349294,Caneta Crown Personalizada Diamond - Rose,DI11004F,1,122.9,BRL,gid://shopify/ProductVariant/47090342887598,Rose,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6322008621230,#6169,2025-12-31T21:47:39Z,gid://shopify/LineItem/15012421075118,Caneta Crown Personalizada Metal Geek Tinteiro - Branca,DI38008B,1,119.9,BRL,gid://shopify/ProductVariant/47090345050286,Branca,gid://shopify/Product/8894502207662,Caneta Crown Personalizada Metal Geek Tinteiro
gid://shopify/Order/6322006196398,#6168,2025-12-31T21:45:24Z,gid://shopify/LineItem/15012413538478,Caneta Crown Personalizada Metal Capricci Esferográfica - Preta,DI12601P,1,134.9,BRL,gid://shopify/ProductVariant/47090343411886,Preta,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6322006196398,#6168,2025-12-31T21:45:24Z,gid://shopify/LineItem/15012413571246,CARGA CROWN ESFEROGRAFICA TIPO CROSS | CA12009 - Preto,CA12009P,1,18.9,BRL,gid://shopify/ProductVariant/47122633457838,Preto,gid://shopify/Product/8901032181934,CARGA CROWN ESFEROGRAFICA TIPO CROSS | CA12009
gid://shopify/Order/6322003673262,#6167,2025-12-31T21:43:00Z,gid://shopify/LineItem/15012406689966,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6322003673262,#6167,2025-12-31T21:43:00Z,gid://shopify/LineItem/15012406722734,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6321963958446,#6166,2025-12-31T21:07:08Z,gid://shopify/LineItem/15012307337390,Caneta Crown Personalizada Metal Treasure Esferográfica - Prata e Dourado,DI19966N,1,109.9,BRL,gid://shopify/ProductVariant/47090349932718,Prata e Dourado,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6321888395438,#6165,2025-12-31T20:06:52Z,gid://shopify/LineItem/15012118036654,Caneta Crown Personalizada Metal Otawa Esferográfica - Preta,DI10076P,1,69.9,BRL,gid://shopify/ProductVariant/47090347507886,Preta,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321888395438,#6165,2025-12-31T20:06:52Z,gid://shopify/LineItem/15012118069422,Caneta Crown Personalizada Metal Otawa Esferográfica - Vermelha,DI10076V,1,69.9,BRL,gid://shopify/ProductVariant/47090347606190,Vermelha,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321888395438,#6165,2025-12-31T20:06:52Z,gid://shopify/LineItem/15012118102190,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321888395438,#6165,2025-12-31T20:06:52Z,gid://shopify/LineItem/15012118134958,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321888395438,#6165,2025-12-31T20:06:52Z,gid://shopify/LineItem/15012118167726,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321888395438,#6165,2025-12-31T20:06:52Z,gid://shopify/LineItem/15012118200494,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321888395438,#6165,2025-12-31T20:06:52Z,gid://shopify/LineItem/15012118233262,Caneta Crown Personalizada Metal Otawa Esferográfica - Preta,DI10076P,1,69.9,BRL,gid://shopify/ProductVariant/47090347507886,Preta,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321888395438,#6165,2025-12-31T20:06:52Z,gid://shopify/LineItem/15012118266030,Caneta Crown Personalizada Metal Otawa Esferográfica - Vermelha,DI10076V,1,69.9,BRL,gid://shopify/ProductVariant/47090347606190,Vermelha,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321888395438,#6165,2025-12-31T20:06:52Z,gid://shopify/LineItem/15012118298798,Caneta Crown Personalizada Metal Otawa Esferográfica - Preta,DI10076P,1,69.9,BRL,gid://shopify/ProductVariant/47090347507886,Preta,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321888395438,#6165,2025-12-31T20:06:52Z,gid://shopify/LineItem/15012118331566,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321888395438,#6165,2025-12-31T20:06:52Z,gid://shopify/LineItem/15012118364334,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321884037294,#6164,2025-12-31T20:03:01Z,gid://shopify/LineItem/15012106567854,Caneta Crown Personalizada Metal Otawa Esferográfica - Prata,DI10076S,1,69.9,BRL,gid://shopify/ProductVariant/47090347475118,Prata,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321876631726,#6163,2025-12-31T19:56:33Z,gid://shopify/LineItem/15012089430190,Caneta Crown Personalizada Supreme Esferográfica - Fumê,DI11481T,1,230.9,BRL,gid://shopify/ProductVariant/47090351374510,Fumê,gid://shopify/Product/8894504403118,Caneta Crown Personalizada Supreme Esferográfica
gid://shopify/Order/6321875517614,#6162,2025-12-31T19:55:35Z,gid://shopify/LineItem/15012087267502,Caneta Crown Personalizada Metal Treasure Esferográfica - Prata e Dourado,DI19966N,1,109.9,BRL,gid://shopify/ProductVariant/47090349932718,Prata e Dourado,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6321856512174,#6161,2025-12-31T19:40:08Z,gid://shopify/LineItem/15012045422766,Caneta Crown Personalizada Metal Orient Tinteiro Titanium - Preta,DI39450P,1,214.9,BRL,gid://shopify/ProductVariant/47090347344046,Preta,gid://shopify/Product/8894503026862,Caneta Crown Personalizada Metal Orient Tinteiro Titanium
gid://shopify/Order/6321708302510,#6160,2025-12-31T17:47:09Z,gid://shopify/LineItem/15011694313646,Caneta Crown Personalizada Metal Versalles Tinteiro - Preta,DI39032P,1,267.9,BRL,gid://shopify/ProductVariant/47090350522542,Preta,gid://shopify/Product/8894504173742,Caneta Crown Personalizada Metal Versalles Tinteiro
gid://shopify/Order/6321661313198,#6159,2025-12-31T17:09:23Z,gid://shopify/LineItem/15011579658414,Caneta Crown Personalizada Metal Regent Roller Preta E Prata,DI29422N,1,249.9,BRL,gid://shopify/ProductVariant/47090348589230,Default Title,gid://shopify/Product/8894503616686,Caneta Crown Personalizada Metal Regent Roller Preta E Prata
gid://shopify/Order/6321557274798,#6158,2025-12-31T15:42:15Z,gid://shopify/LineItem/15011338879150,CARGA CROWN ESFEROGRAFICA GEL TIPO PARKER | CA17004 - Preta,CA17004P,4,16.9,BRL,gid://shopify/ProductVariant/47122633392302,Preta,gid://shopify/Product/8901032116398,CARGA CROWN ESFEROGRAFICA GEL TIPO PARKER | CA17004
gid://shopify/Order/6321475715246,#6157,2025-12-31T14:18:21Z,gid://shopify/LineItem/15011157246126,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6321404051630,#6156,2025-12-31T12:47:20Z,gid://shopify/LineItem/15011012083886,Caneta Crown Personalizada Athenas Esferográfica - Preta (clip fume),DI10001P,1,74.9,BRL,gid://shopify/ProductVariant/47144778039470,Preta (clip fume),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6321404051630,#6156,2025-12-31T12:47:20Z,gid://shopify/LineItem/15011012116654,Caneta Crown Personalizada Athenas Esferográfica - Fume (clip fume),DI10001F,1,74.9,BRL,gid://shopify/ProductVariant/47144778105006,Fume (clip fume),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6321404051630,#6156,2025-12-31T12:47:20Z,gid://shopify/LineItem/15011012149422,Caneta Crown Personalizada Athenas Esferográfica - Azul (clip rose),DI10001B,1,74.9,BRL,gid://shopify/ProductVariant/47144778203310,Azul (clip rose),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6321404051630,#6156,2025-12-31T12:47:20Z,gid://shopify/LineItem/15011012182190,Caneta Crown Personalizada Athenas Esferográfica - Fume (clip rose),DI10001R,1,74.9,BRL,gid://shopify/ProductVariant/47144778137774,Fume (clip rose),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6321404051630,#6156,2025-12-31T12:47:20Z,gid://shopify/LineItem/15011012214958,Caneta Crown Personalizada Athenas Esferográfica - Fume (clip rose),DI10001R,1,74.9,BRL,gid://shopify/ProductVariant/47144778137774,Fume (clip rose),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6321404051630,#6156,2025-12-31T12:47:20Z,gid://shopify/LineItem/15011012247726,Caneta Crown Personalizada Athenas Esferográfica - Fume (clip rose),DI10001R,1,74.9,BRL,gid://shopify/ProductVariant/47144778137774,Fume (clip rose),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6321404051630,#6156,2025-12-31T12:47:20Z,gid://shopify/LineItem/15011012280494,Caneta Crown Personalizada Athenas Esferográfica - Preta (clip rose),DI10001K,1,74.9,BRL,gid://shopify/ProductVariant/47144778072238,Preta (clip rose),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6321404051630,#6156,2025-12-31T12:47:20Z,gid://shopify/LineItem/15011012313262,Caneta Crown Personalizada Athenas Esferográfica - Preta (clip rose),DI10001K,1,74.9,BRL,gid://shopify/ProductVariant/47144778072238,Preta (clip rose),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6321404051630,#6156,2025-12-31T12:47:20Z,gid://shopify/LineItem/15011012346030,Caneta Crown Personalizada Athenas Esferográfica - Azul (clip rose),DI10001B,1,74.9,BRL,gid://shopify/ProductVariant/47144778203310,Azul (clip rose),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6321404051630,#6156,2025-12-31T12:47:20Z,gid://shopify/LineItem/15011012378798,Caneta Crown Personalizada Athenas Esferográfica - Azul (clip rose),DI10001B,1,74.9,BRL,gid://shopify/ProductVariant/47144778203310,Azul (clip rose),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6321402544302,#6155,2025-12-31T12:45:00Z,gid://shopify/LineItem/15011009101998,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica - Branca,DI10080B,1,89.9,BRL,gid://shopify/ProductVariant/47090346426542,Branca,gid://shopify/Product/8894502797486,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica
gid://shopify/Order/6321401921710,#6154,2025-12-31T12:44:01Z,gid://shopify/LineItem/15011007758510,Caneta Crown Personalizada Metal President Chrome Esferografica Preta,DI19841P,1,274.9,BRL,gid://shopify/ProductVariant/47090347868334,Default Title,gid://shopify/Product/8894503256238,Caneta Crown Personalizada Metal President Chrome Esferografica Preta
gid://shopify/Order/6321384358062,#6153,2025-12-31T12:11:42Z,gid://shopify/LineItem/15010972958894,Caneta Crown Personalizada Metal Geek Tinteiro - Prata,DI38008S,1,119.9,BRL,gid://shopify/ProductVariant/47090345115822,Prata,gid://shopify/Product/8894502207662,Caneta Crown Personalizada Metal Geek Tinteiro
gid://shopify/Order/6321380819118,#6152,2025-12-31T12:05:40Z,gid://shopify/LineItem/15010963521710,Caneta Crown Personalizada Diamond - Rose,DI11004F,1,122.9,BRL,gid://shopify/ProductVariant/47090342887598,Rose,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6321380556974,#6151,2025-12-31T12:05:26Z,gid://shopify/LineItem/15010962636974,Caneta Crown Personalizada Metal Capricci Esferográfica - Preta,DI12601P,1,134.9,BRL,gid://shopify/ProductVariant/47090343411886,Preta,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6321360896174,#6150,2025-12-31T11:27:03Z,gid://shopify/LineItem/15010921382062,Caneta Crown Personalizada Metal Capricci Tinteiro - Azul,DI32616A,1,212.9,BRL,gid://shopify/ProductVariant/47090344231086,Azul,gid://shopify/Product/8894501978286,Caneta Crown Personalizada Metal Capricci Tinteiro
gid://shopify/Order/6321330553006,#6149,2025-12-31T10:36:20Z,gid://shopify/LineItem/15010864398510,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6321322164398,#6148,2025-12-31T10:21:47Z,gid://shopify/LineItem/15010848932014,Caneta Crown Personalizada Metal Otawa Esferográfica - Preta,DI10076P,1,69.9,BRL,gid://shopify/ProductVariant/47090347507886,Preta,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321322164398,#6148,2025-12-31T10:21:47Z,gid://shopify/LineItem/15010848964782,Caneta Crown Personalizada Metal Otawa Esferográfica - Vermelha,DI10076V,1,69.9,BRL,gid://shopify/ProductVariant/47090347606190,Vermelha,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6321313579182,#6147,2025-12-31T10:05:05Z,gid://shopify/LineItem/15010833105070,Caneta Crown Personalizada Metal Capricci Esferográfica - Preta e Prata,DI12601X,1,134.9,BRL,gid://shopify/ProductVariant/47090343510190,Preta e Prata,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6321313579182,#6147,2025-12-31T10:05:05Z,gid://shopify/LineItem/15010833137838,Caneta Crown Personalizada Metal Veneto Esferográfica - Azul,DI13904A,1,132.9,BRL,gid://shopify/ProductVariant/47090350227630,Azul,gid://shopify/Product/8894504108206,Caneta Crown Personalizada Metal Veneto Esferográfica
gid://shopify/Order/6321099505838,#6146,2025-12-31T05:39:05Z,gid://shopify/LineItem/15010448900270,Caneta Crown Personalizada Diamond - Rose,DI11004F,1,122.9,BRL,gid://shopify/ProductVariant/47090342887598,Rose,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6321012605102,#6145,2025-12-31T03:58:23Z,gid://shopify/LineItem/15010263859374,CARGA CARTUCHO TINTEIRO CROWN TINTEIRO | CA32005 - Preto,CA32005P,1,17.9,BRL,gid://shopify/ProductVariant/47122527551662,Preto,gid://shopify/Product/8901020057774,CARGA CARTUCHO TINTEIRO CROWN TINTEIRO | CA32005
gid://shopify/Order/6321012605102,#6145,2025-12-31T03:58:23Z,gid://shopify/LineItem/15010263892142,CARGA CROWN ROLLERBALL | CA22007 - Azul,CA22007A,1,21.9,BRL,gid://shopify/ProductVariant/47122633654446,Azul,gid://shopify/Product/8901032247470,CARGA CROWN ROLLERBALL | CA22007
gid://shopify/Order/6321012605102,#6145,2025-12-31T03:58:23Z,gid://shopify/LineItem/15010263924910,Caneta Crown Personalizada Metal Capricci Roller - Dourada,DI22627O,1,187.9,BRL,gid://shopify/ProductVariant/47090343870638,Dourada,gid://shopify/Product/8894501945518,Caneta Crown Personalizada Metal Capricci Roller
gid://shopify/Order/6321012605102,#6145,2025-12-31T03:58:23Z,gid://shopify/LineItem/15010263957678,Caneta Crown Personalizada Metal Capricci Tinteiro - Branca,DI32616B,1,212.9,BRL,gid://shopify/ProductVariant/47090344362158,Branca,gid://shopify/Product/8894501978286,Caneta Crown Personalizada Metal Capricci Tinteiro
gid://shopify/Order/6321012605102,#6145,2025-12-31T03:58:23Z,gid://shopify/LineItem/15010263990446,Caneta Crown Personalizada Metal Capricci Tinteiro - Dourada,DI32616O,1,212.9,BRL,gid://shopify/ProductVariant/47090344394926,Dourada,gid://shopify/Product/8894501978286,Caneta Crown Personalizada Metal Capricci Tinteiro
gid://shopify/Order/6320973283502,#6144,2025-12-31T03:23:06Z,gid://shopify/LineItem/15010176827566,Caneta Crown Personalizada Metal Capricci Esferográfica - Bordo,DI12601D,1,134.9,BRL,gid://shopify/ProductVariant/47090343313582,Bordo,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6320970432686,#6143,2025-12-31T03:20:32Z,gid://shopify/LineItem/15010169684142,Caneta Crown Personalizada Diamond - Dourada,DI11004O,1,122.9,BRL,gid://shopify/ProductVariant/47090342854830,Dourada,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6320896409774,#6142,2025-12-31T02:11:41Z,gid://shopify/LineItem/15010002239662,CARGA CARTUCHO TINTEIRO CROWN TINTEIRO | CA32005 - Azul,CA32005A,1,17.9,BRL,gid://shopify/ProductVariant/47122527518894,Azul,gid://shopify/Product/8901020057774,CARGA CARTUCHO TINTEIRO CROWN TINTEIRO | CA32005
gid://shopify/Order/6320896409774,#6142,2025-12-31T02:11:41Z,gid://shopify/LineItem/15010002272430,Caneta Crown Personalizada Metal Geek Tinteiro - Grafite,DI38008T,1,119.9,BRL,gid://shopify/ProductVariant/47090345017518,Grafite,gid://shopify/Product/8894502207662,Caneta Crown Personalizada Metal Geek Tinteiro
gid://shopify/Order/6320770777262,#6141,2025-12-31T00:18:42Z,gid://shopify/LineItem/15009705885870,Caneta Crown Personalizada Supreme Esferográfica - Rose,DI11481W,1,230.9,BRL,gid://shopify/ProductVariant/47090351243438,Rose,gid://shopify/Product/8894504403118,Caneta Crown Personalizada Supreme Esferográfica
gid://shopify/Order/6320770777262,#6141,2025-12-31T00:18:42Z,gid://shopify/LineItem/15009705918638,CARGA CARTUCHO TINTEIRO CROWN TINTEIRO | CA32005 - Azul,CA32005A,1,17.9,BRL,gid://shopify/ProductVariant/47122527518894,Azul,gid://shopify/Product/8901020057774,CARGA CARTUCHO TINTEIRO CROWN TINTEIRO | CA32005
gid://shopify/Order/6320704815278,#6140,2025-12-30T23:22:33Z,gid://shopify/LineItem/15009557512366,Caneta Crown Personalizada Metal Capricci Esferográfica - Preta e Prata,DI12601X,1,134.9,BRL,gid://shopify/ProductVariant/47090343510190,Preta e Prata,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6320704815278,#6140,2025-12-30T23:22:33Z,gid://shopify/LineItem/15009557545134,CARGA CROWN ESFEROGRAFICA TIPO CROSS | CA12009 - Azul,CA12009A,3,18.9,BRL,gid://shopify/ProductVariant/47122633490606,Azul,gid://shopify/Product/8901032181934,CARGA CROWN ESFEROGRAFICA TIPO CROSS | CA12009
gid://shopify/Order/6320704815278,#6140,2025-12-30T23:22:33Z,gid://shopify/LineItem/15009557577902,CARGA CARTUCHO TINTEIRO CROWN TINTEIRO | CA32005 - Azul,CA32005A,3,17.9,BRL,gid://shopify/ProductVariant/47122527518894,Azul,gid://shopify/Product/8901020057774,CARGA CARTUCHO TINTEIRO CROWN TINTEIRO | CA32005
gid://shopify/Order/6320588095662,#6139,2025-12-30T21:52:18Z,gid://shopify/LineItem/15009295040686,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica - Branca,DI10080B,1,89.9,BRL,gid://shopify/ProductVariant/47090346426542,Branca,gid://shopify/Product/8894502797486,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica
gid://shopify/Order/6320586424494,#6138,2025-12-30T21:50:55Z,gid://shopify/LineItem/15009290223790,Caneta Crown Personalizada Diamond - Dourada,DI11004O,1,122.9,BRL,gid://shopify/ProductVariant/47090342854830,Dourada,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6320579248302,#6137,2025-12-30T21:45:14Z,gid://shopify/LineItem/15009276362926,Caneta Crown Personalizada Metal Capricci Esferográfica - Dourada,DI12601O,1,134.9,BRL,gid://shopify/ProductVariant/47090343379118,Dourada,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6320576004270,#6136,2025-12-30T21:42:42Z,gid://shopify/LineItem/15009269350574,Caneta Crown Personalizada Metal Capricci Tinteiro - Preta,DI32616P,1,212.9,BRL,gid://shopify/ProductVariant/47090344296622,Preta,gid://shopify/Product/8894501978286,Caneta Crown Personalizada Metal Capricci Tinteiro
gid://shopify/Order/6320502472878,#6135,2025-12-30T20:59:32Z,gid://shopify/LineItem/15009122451630,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6320376283310,#6134,2025-12-30T19:33:38Z,gid://shopify/LineItem/15008808566958,Caneta Crown Personalizada Metal Capricci Esferográfica - Branca,DI12601B,1,134.9,BRL,gid://shopify/ProductVariant/47090343280814,Branca,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6320346923182,#6133,2025-12-30T19:11:23Z,gid://shopify/LineItem/15008732577966,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6320340271278,#6132,2025-12-30T19:06:30Z,gid://shopify/LineItem/15008712655022,Caneta Crown Personalizada Montreal Tinteiro - Prata,DI31001S,1,181.9,BRL,gid://shopify/ProductVariant/47090351145134,Prata,gid://shopify/Product/8894504337582,Caneta Crown Personalizada Montreal Tinteiro
gid://shopify/Order/6320329621678,#6131,2025-12-30T18:59:15Z,gid://shopify/LineItem/15008686342318,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6320184787118,#6130,2025-12-30T17:06:14Z,gid://shopify/LineItem/15008341819566,Caneta Crown Personalizada Metal Capricci Esferográfica - Azul,DI12601A,1,134.9,BRL,gid://shopify/ProductVariant/47090343248046,Azul,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6320158834862,#6129,2025-12-30T16:48:03Z,gid://shopify/LineItem/15008287359150,Carteira Crown Atlanta Azul,WL31210A,1,199.9,BRL,gid://shopify/ProductVariant/47090353471662,Default Title,gid://shopify/Product/8894505484462,Carteira Crown Atlanta Azul
gid://shopify/Order/6320156901550,#6128,2025-12-30T16:46:53Z,gid://shopify/LineItem/15008283754670,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6320151003310,#6127,2025-12-30T16:41:35Z,gid://shopify/LineItem/15008268976302,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica - Rosa,DI10080K,1,89.9,BRL,gid://shopify/ProductVariant/47090346557614,Rosa,gid://shopify/Product/8894502797486,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica
gid://shopify/Order/6320135209134,#6126,2025-12-30T16:27:24Z,gid://shopify/LineItem/15008236142766,CARGA CROWN ESFEROGRAFICA TIPO PARKER | CA14007 - Azul,CA14007A,4,21.9,BRL,gid://shopify/ProductVariant/47122633556142,Azul,gid://shopify/Product/8901032214702,CARGA CROWN ESFEROGRAFICA TIPO PARKER | CA14007
gid://shopify/Order/6320121151662,#6125,2025-12-30T16:15:05Z,gid://shopify/LineItem/15008205406382,Caneta Crown Personalizada Metal Otawa Esferográfica - Prata,DI10076S,1,69.9,BRL,gid://shopify/ProductVariant/47090347475118,Prata,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6320121151662,#6125,2025-12-30T16:15:05Z,gid://shopify/LineItem/15008205439150,Caneta Crown Personalizada Metal Otawa Esferográfica - Prata,DI10076S,1,69.9,BRL,gid://shopify/ProductVariant/47090347475118,Prata,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6319985721518,#6124,2025-12-30T14:20:02Z,gid://shopify/LineItem/15007943360686,Caneta Crown Personalizada Berna Esferográfica - Grafite,DI18009T,1,66.9,BRL,gid://shopify/ProductVariant/47090342822062,Grafite,gid://shopify/Product/8894501683374,Caneta Crown Personalizada Berna Esferográfica
gid://shopify/Order/6319974056110,#6123,2025-12-30T14:07:01Z,gid://shopify/LineItem/15007920652462,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica - Branca,DI10080B,1,89.9,BRL,gid://shopify/ProductVariant/47090346426542,Branca,gid://shopify/Product/8894502797486,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica
gid://shopify/Order/6319951642798,#6122,2025-12-30T13:39:16Z,gid://shopify/LineItem/15007882281134,Caneta Crown Personalizada Metal Otawa Esferográfica - Vermelha,DI10076V,1,69.9,BRL,gid://shopify/ProductVariant/47090347606190,Vermelha,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6319951642798,#6122,2025-12-30T13:39:16Z,gid://shopify/LineItem/15007882313902,Caneta Crown Personalizada Metal Otawa Esferográfica - Vermelha,DI10076V,1,69.9,BRL,gid://shopify/ProductVariant/47090347606190,Vermelha,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
